,Unnamed: 0,TweetId,UserId,UserUsername,Date,Location,Tweet,Media,Likes,Retweets,Comments,Sentiment,Polarity
1416,1416,618849358155530240,1411264482,MDS_TW,2015-07-08 18:29:19+00:00,,oggi pomeriggi montecitori progress social httptcomvgmesvvl,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/CJaYNiAXAAApmCs.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
1417,1417,618865068411867136,1025143716,etventadv,2015-07-08 19:31:44+00:00,"No Euro, No EURSS!",ver vendi com emergenz moment quand invec avanti anni httptcogeulmrzlf,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/CJamgDBWsAQyOES.jpg')], videos=[], animated=[])",3,1,1,Neutral,0
1418,1418,618419711370502144,2175434521,alberto88ca,2015-07-07 14:02:03+00:00,,generan,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1419,1419,617992284127252480,1009870609,leviatano73,2015-07-06 09:43:36+00:00,,banch son apert,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1420,1420,616623138701488128,789750300,CpnMro,2015-07-02 15:03:07+00:00,,dedicat agli invocan limitazion contant,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1421,1421,616621254410285056,85639608,reuters_italia,2015-07-02 14:55:37+00:00,Italy,banch camer introduc itali bail httptcodaoczckz,"Media(photos=[], videos=[], animated=[])",4,7,0,Neutral,0
1422,1422,615717339313651713,468032495,amplexus73,2015-06-30 03:03:47+00:00,,banc sup,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1423,1423,615613172750385153,18604681,kapitao,2015-06-29 20:09:52+00:00,"Barcelona, Catalunya",dich mism banc entrad default hac,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1424,1424,615495909942673408,483073228,robellardi,2015-06-29 12:23:54+00:00,"Lombardia, Italia",tasi,"Media(photos=[], videos=[], animated=[])",1,0,0,Neutral,0
1425,1425,615283500850249728,405030961,occupybarcelona,2015-06-28 22:19:52+00:00,,cotiz futur principal indic httptcolaobamd,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/CIntFYCWgAA9XpO.jpg')], videos=[], animated=[])",1,2,0,Neutral,0
1426,1426,615270822907904000,391369692,NNNyanes,2015-06-28 21:29:30+00:00,Canary Island,lin funcionari readmit httptcougrvsteuwx,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/CInemJMUYAAJinf.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
1427,1427,615141607281659904,82909666,a_bellanger,2015-06-28 12:56:02+00:00,paris,continuer souten banqu grecqu httptcokxhudzypj,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1428,1428,615138818249859076,106179971,GarciaAlejo,2015-06-28 12:44:57+00:00,"Comunidad de Madrid, España",congel quien repondr efect cajer,"Media(photos=[], videos=[], animated=[])",1,3,2,Neutral,0
1429,1429,615116732643049472,364411474,jorge_leven,2015-06-28 11:17:12+00:00,Italy,quant banch alzan inizian correr fil son sol pannell regal mil dracm,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1430,1430,615040450798452736,155695954,icebergfinanza,2015-06-28 06:14:05+00:00,,sol sintesi terror mediat rilev allautostim siam falliti httptcoozmbr,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/CIkQB_8WcAASGB0.jpg')], videos=[], animated=[])",3,8,2,Neutral,0
1431,1431,614843703409143808,255446266,ngaetano79,2015-06-27 17:12:16+00:00,,quest facci com cul,"Media(photos=[], videos=[], animated=[])",3,0,0,Neutral,0
1432,1432,614813062793687040,365924665,alonsorobis,2015-06-27 15:10:31+00:00,"Madrid, Spain",emocion final champions leag freaks apart,"Media(photos=[], videos=[], animated=[])",0,0,0,Negative,-1
1433,1433,614749878661595136,155695954,icebergfinanza,2015-06-27 10:59:27+00:00,,ver sintesi httptcoeldvtpfx,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/CIgHwevW8AQbnmC.jpg')], videos=[], animated=[])",4,7,0,Neutral,0
1434,1434,614710304874844160,225168723,ricpuglisi,2015-06-27 08:22:12+00:00,Pavia,com twitt qualunqu quel succed greci httptcoubdwvhz,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/CIfjv30WoAA3NAp.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/CIfjv-LXAAAiYlt.jpg')], videos=[], animated=[])",1,4,7,Neutral,0
1435,1435,614565652934852608,106179971,GarciaAlejo,2015-06-26 22:47:24+00:00,"Comunidad de Madrid, España",palabr tsipr incent inequivoc grieg acumul fisic har draghi,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1437,1437,612625841596436484,3251611986,GKonouklas,2015-06-21 14:19:17+00:00,,poll trapez httptcowwibrvvyv,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/CIB79NcUcAEBgJx.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
1438,1438,612213272570413056,14616050,brexians,2015-06-20 10:59:53+00:00,"Aₜₕₑₙₛ, Gᵣₑₑcₑ aₙd ₜₕₑ Wₒᵣₗd",nicol vadot httptcokojvlgwsn,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1439,1439,611962043567112193,365526942,iwantumila,2015-06-19 18:21:35+00:00,Phoenix,rectangul gard design plan httptcoqcwbhysr,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1440,1440,611962043537690624,924819656,Blogtechweeks,2015-06-19 18:21:35+00:00,,rectangul gard design plan httptcokyonxtw,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1441,1441,611962043386695680,481844915,Keyla_melanie,2015-06-19 18:21:35+00:00,Damaskus,rectangul gard design plan httptcouxeqqkyaxc,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1442,1442,611962043105701888,283947402,workttech,2015-06-19 18:21:35+00:00,"Texas, USA",rectangul gard design plan httptcorsulskjjwc,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1443,1443,611932588215771136,7682502,lecho,2015-06-19 16:24:32+00:00,"Bruxelles, Belgique",quand invent tranquill httptcotqyyaqkjcn httptcopwbcgkjbs,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/CH4FWTcWgAALqM4.jpg')], videos=[], animated=[])",0,2,0,Neutral,0
1444,1444,611932588194836480,14341050,asbailly,2015-06-19 16:24:32+00:00,Bruxelles,quand invent tranquill httptconzvzxhs httptcowoqeeu,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/CH4FWYUW8AAOpP9.jpg')], videos=[], animated=[])",1,1,0,Neutral,0
1445,1445,606780571570847744,93077846,AlienoGentile,2015-06-05 11:12:16+00:00,"Italia, Europa, Pianeta Terra",disincentivi second httptcolfjiadvll,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/CGu3tskWgAAcJLN.jpg')], videos=[], animated=[])",4,4,2,Neutral,0
1446,1446,600310934586929155,953913140,Social_Aims,2015-05-18 14:44:14+00:00,,crisis part httptcobhezhnrm,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1447,1447,581147001917710336,846068634,Francolinie,2015-03-26 17:33:37+00:00,Multiversum,rest,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1448,1448,580394625388556289,407281674,Or_fr_,2015-03-24 15:43:56+00:00,"Londres, Royaume-Uni",paniqu bancair andorr httptcosuqigjw,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1449,1449,568334706753843200,1951134847,macroymercados,2015-02-19 09:02:07+00:00,#PedroSánchezGolpista,permit banc griesg dispon elaped podran diner pida,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1450,1450,566899026449416192,1459429184,EcoCretin,2015-02-15 09:57:15+00:00,,contiam attenzion quant vittim porterà quest empi confrontiam quell crisi,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1451,1451,564042335043190784,25665242,albe_,2015-02-07 12:45:46+00:00,"Milano, Lombardia",istruzioni lus caj ahorr colchon,"Media(photos=[], videos=[], animated=[])",1,1,0,Neutral,0
1452,1452,563099681224658948,272343501,BullBearAnalyst,2015-02-04 22:20:00+00:00,USA,unavoid httptcoakhifbklx,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1453,1453,563076621008396288,155695954,icebergfinanza,2015-02-04 20:48:22+00:00,,appen apert ufficial stagion dell cacci alle banch grech,"Media(photos=[], videos=[], animated=[])",1,3,2,Neutral,0
1454,1454,557308274882904064,2182182249,ricpagliuzza,2015-01-19 22:47:01+00:00,Paria,greci son lenti,"Media(photos=[], videos=[], animated=[])",1,3,0,Neutral,0
1455,1455,557057626790723584,1131620340,spectrum911,2015-01-19 06:11:02+00:00,INTELLIGENCE NEWS,quiet httptcoujgzyipsix,"Media(photos=[], videos=[], animated=[])",1,0,0,Neutral,0
1456,1456,534653213191204864,133231279,UNAVmasters,2014-11-18 10:23:54+00:00,Pamplona,director analiz com evit situacion panic bancari httptcohzcnvgt,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1457,1457,499892428435116033,876541483,AlbertoBagnai,2014-08-14 12:16:57+00:00,,car tirol salit quand torn bbatti,"Media(photos=[], videos=[], animated=[])",3,3,1,Neutral,0
1458,1458,489027493618520064,73935600,ipoerner,2014-07-15 12:43:34+00:00,,aprop bulgari httptcotwyvvwfw,"Media(photos=[], videos=[], animated=[])",0,0,1,Neutral,0
1459,1459,484652427606773760,311389986,know104,2014-07-03 10:58:37+00:00,Suisse France España,australi movimient cuent bancari qued gobiern httptcojrwflvx,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1460,1460,469188831980572672,313473493,robertomulazzi,2014-05-21 18:51:49+00:00,Italia,click cas compr dollari adess ignoranti,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1461,1461,430632787817684993,1159436552,Federal_Reverse,2014-02-04 09:23:52+00:00,,harvard economics prof terry burnham withdraws from citing banks sav httptcojshclets,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1463,1463,421847261350748160,128494736,titius74,2014-01-11 03:33:19+00:00,Stocaustico,ver allenat com,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1464,1464,411499816909148160,8334252,Pinni_,2013-12-13 14:16:16+00:00,Milano,inizi proporr sper sian poveri com dicon esser,"Media(photos=[], videos=[], animated=[])",1,0,0,Neutral,0
1465,1465,324429579915776000,1286856433,terenziopir,2013-04-17 07:50:14+00:00,,sol risultat,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1466,1466,321638314866262017,47324569,Slipdisk,2013-04-09 14:58:44+00:00,Europe,teko silv comex gold inventori collapsing httptcofzvrqpwg,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1467,1467,317218473686204416,263693204,thijsheslenfeld,2013-03-28 10:15:52+00:00,,mandomandolin nicosi httptcopauufdlvg,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1468,1468,316261832123875330,91569130,herstalle,2013-03-25 18:54:31+00:00,"Albi, Tarn, France",parfum httptcokcirjct,"Media(photos=[], videos=[], animated=[])",0,1,0,Neutral,0
1469,1469,314487076240371712,86044077,librepaix,2013-03-20 21:22:16+00:00,,revu press special pierr httptconftjsanzm,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1470,1470,314326108998877184,29230342,IdafeMartin,2013-03-20 10:42:38+00:00,Brussels,amig chipriot dios apiad nosotrosy usted,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1471,1471,314079239043424256,29230342,IdafeMartin,2013-03-19 18:21:40+00:00,Brussels,parlament chipriot rechaz quit ahorr rescat,"Media(photos=[], videos=[], animated=[])",0,1,0,Neutral,0
1472,1472,313722871262367744,29230342,IdafeMartin,2013-03-18 18:45:35+00:00,Brussels,despues rescat chipr eurogrup reun hor despues rescat mism sham,"Media(photos=[], videos=[], animated=[])",1,7,1,Neutral,0
1473,1473,313448930350338048,86044077,librepaix,2013-03-18 00:37:03+00:00,,librepaix actu facebook httptcokgahcuramm,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1474,1474,313012330470449152,303193976,lpdetorres,2013-03-16 19:42:09+00:00,"Mérida, España",acept chipr vecin barb httptcopniasql,"Media(photos=[], videos=[], animated=[])",1,4,1,Neutral,0
1475,1475,312845026545790977,6264872,fodor,2013-03-16 08:37:21+00:00,"Barcelona, Spain",quit deposit chipr httptcouwteezdy quien dec ten diner debaj colchon rentabl,"Media(photos=[], videos=[], animated=[])",0,10,1,Neutral,0
1476,1476,204534392851402752,143131394,juanrrcc,2012-05-21 11:29:33+00:00,Cádiz,busc httptcoizqyjws,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1477,1477,203444326087401472,582806098,timon_schroeder,2012-05-18 11:18:01+00:00,,favor person pod explic espan graci,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1478,1478,203140345758875649,219668728,sam_revolte,2012-05-17 15:10:07+00:00,☞ The world is ours! ☜ ,quitt avant quitt httptcogjubqddl,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1479,1479,203010907876495360,97281454,gmboccanera,2012-05-17 06:35:46+00:00,"Roma,  ITALIA",dop sol grid viv fugadei capitali,"Media(photos=[], videos=[], animated=[])",1,1,1,Neutral,0
1480,1480,202837289427144705,265543467,grandiogenes,2012-05-16 19:05:52+00:00,,pued algui explic com retir dias deposit banc grieg produzc,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1481,1481,202823514930159616,482825365,PeriKoErDeLosPa,2012-05-16 18:11:08+00:00,,qued rumor,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1482,1482,202800487987290112,74560692,dave__wild,2012-05-16 16:39:38+00:00,CUGGIONO (MILANO),dev correr allo sportell qualcun mand temp tweet,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1483,1483,202714706639728640,206967194,meiwd,2012-05-16 10:58:46+00:00,,fug masiv deposit amenaz llev colaps banc greci httptcoaigoqmf,"Media(photos=[], videos=[], animated=[])",0,3,0,Negative,-1
1484,1484,202194874697658368,316902533,hashonomy_yoko,2012-05-15 00:33:09+00:00,Japan,bastant gent col httptcozcnwui,"Media(photos=[], videos=[], animated=[])",0,0,0,Negative,-1
1485,1485,201978233871286272,125570941,Muschelschloss,2012-05-14 10:12:18+00:00,"Bayern, Deutschland",ejecut desahuci produc madr httptcomvhpcb,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1486,1486,161572561619140610,186558452,MartiniIlo,2012-01-23 22:14:35+00:00,Coahuila,pas mayor client retir mism tiemp deposit banc corr bancari propus indign,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1487,1487,157575171765583872,29419801,ivchiga,2012-01-12 21:30:23+00:00,Aquí,daily dispon httptcobszeijc histori,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1489,1489,1680956467187154945,1485954757516795905,trive_es,2023-07-17 15:03:47+00:00,,pes riesg potencial merc jpmorg super tod expect obten benefici trimestral record,"Media(photos=[], videos=[], animated=[])",1,1,1,Neutral,0
1490,1490,1659526813415006214,2721004114,fasesdelabolsa,2023-05-19 11:49:59+00:00,40410 - 🇪🇸,agenci calif creditici ratings dij juev complet revision deud banc pequeñ median cobertur dij necesit rebaj moment,"Media(photos=[], videos=[], animated=[])",2,2,0,Neutral,0
1491,1491,1656821135042904066,2721004114,fasesdelabolsa,2023-05-12 00:38:35+00:00,40410 - 🇪🇸,inicial termin abril esto empeor situaciòn inflacion mejor par guerr rescat banc tod famili mund interes quier esclav com siempr,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fv42CpjXsAAXuy2.jpg')], videos=[], animated=[])",1,0,0,Negative,-1
1492,1492,1651209392556056576,2721004114,fasesdelabolsa,2023-04-26 12:59:31+00:00,40410 - 🇪🇸,accion sub banc dic deposit acumul ultim seman,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FupGKNTWAAc8joP.jpg')], videos=[], animated=[])",2,2,1,Neutral,0
1493,1493,1650959949332115459,213918062,PatriciaMorgon,2023-04-25 20:28:19+00:00,MX,protest silenci efect,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
1494,1494,1372256353285181445,1237360315073007616,ExClesa,2021-03-17 18:39:44+00:00,Argentina,institu bancari necesit solucion identif biometr mejor experient usuari garantic transaccion segur excle sab com ayud,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Ews7yPnWEAYk_pa.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
1495,1495,1338502452379869187,1327588137346998273,innovation_news,2020-12-14 15:13:47+00:00,"Madrid, España",inteligent artificial clav sostenibil crecimient liderazg banc,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/EpNQ2nhXMAEAT2O.jpg')], videos=[], animated=[])",1,1,0,Positive,1
1496,1496,1336584603377733632,1327588137346998273,innovation_news,2020-12-09 08:12:56+00:00,"Madrid, España",necesit lider valient innov crisis innov hibern realiz organiz recort gast innov crisis cov,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Eox_4LJWEAImkZ5.jpg')], videos=[], animated=[])",1,1,0,Neutral,0
1497,1497,1335969820085510144,296075088,FUNCASES,2020-12-07 15:30:00+00:00,Madrid (España),public spanish international economic financial outlook sef outlook recovery,"Media(photos=[], videos=[], animated=[])",6,4,0,Neutral,0
1498,1498,1334534730742546432,254723354,Dehoyosyaviles,2020-12-03 16:27:28+00:00,México,felicit rol escal aguil director oficin ciud mexic admision miembr americ colleg mortgag attorneys,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/EoU3FNJUwAAFbQk.jpg')], videos=[], animated=[])",7,1,0,Neutral,0
1499,1499,1334061600224006145,1327588137346998273,innovation_news,2020-12-02 09:07:25+00:00,"Madrid, España",revolu open banking cambi tecnolog apoy nuev tecnolog inici proces cambi radical sector financier quier sab,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/EoOJ6LcXMAA2IgD.jpg')], videos=[], animated=[])",1,0,0,Neutral,0
1500,1500,1330832830591471618,2958025579,Shaileshg21,2020-11-23 11:17:27+00:00,"Bengaluru, India",quit will fuel crony capitalism,"Media(photos=[], videos=[], animated=[])",0,0,0,Negative,-1
1501,1501,1330826845235802112,17673635,livemint,2020-11-23 10:53:40+00:00,India,says proposal allow business hous into banking ide,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/EngL55iUUAw5fll.png')], videos=[], animated=[])",130,22,13,Neutral,0
1502,1502,1122037682744561664,1622328798,Chakray_com,2019-04-27 07:20:04+00:00,Global,pierd ultim avanc transform digital sector financier,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/D5JHU3cXsAApBQI.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
1503,1503,1121715817102696448,1622328798,Chakray_com,2019-04-26 10:01:05+00:00,Global,dud papel transform bancari respond pregunt post,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/D5Eil1KWkAAzF5x.jpg')], videos=[], animated=[])",1,1,0,Neutral,0
1504,1504,1113360511662481409,1622328798,Chakray_com,2019-04-03 08:40:05+00:00,Global,cual ultim avanc transform digital sector financier,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/D3NzfCMX4AAGiP1.jpg')], videos=[], animated=[])",2,0,0,Neutral,0
1505,1505,1105111154244943872,1622328798,Chakray_com,2019-03-11 14:20:05+00:00,Global,clar ejempl com posicion gran altern sector bancari conoc aqu,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/D1YkvMxW0AAkbxr.png')], videos=[], animated=[])",0,0,0,Neutral,0
1506,1506,1095699483193737217,1622328798,Chakray_com,2019-02-13 15:01:28+00:00,Global,opcion cambi constitu gran altern sistem financier actual deb sab gui gratuit,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/DzS033FWsAEMsYL.png')], videos=[], animated=[])",0,1,0,Neutral,0
