,commenterID,UserName,Date,Text,Sentiment,Polarity
3300,UCTLoM3840Nf-MVuYEL9bFRg,@CarlosHerrera-wh8oz,2024-01-03 22:18:18+00:00,cre elecciones,negative,-1
3299,UC03ZZytU1AXPq-kY1dsD3Mg,@mariochacon1058,2024-01-03 22:24:26+00:00,enti com dices viv sub prec tambièn pag sub funcion except teng prestamos interès variabl per cuand haces contr tomas interès fij camb ment,positive,1
3298,UCzo15g8cOG-OykZPoCSZ-fA,@carloscampos3364,2024-01-03 22:34:33+00:00,buen vam aver pas,positive,1
3297,UC5MKw_geYKwqcCoIPomR6uw,@yonatanramirez5850,2024-01-03 22:44:44+00:00,gent dic este pas nad sepan estados unidos està bord default guerras ucran israel detenid falt mencion burbujas inmobiliarias chin com dich amanec veremos,negative,-1
3296,UCmVaqKqYBg0LJeUbUKpDsLw,@leonardolugo7987,2024-01-03 22:45:01+00:00,llev cuatr años escuc mism sonson ahor acab pas nad grav dueños mund quieran puedan control sencill,positive,1
3295,UCs8Keyd0dWzhDMKsYB_Hakw,@jaimezorrilla3793,2024-01-03 22:47:21+00:00,gustarì saber tienes haràs algùn vide sobr migraciòn mas afect economì estados unidos,negative,-1
3294,UCuRTW7_Wrqes1UfPR3GeqoQ,@Zero-qk3kf,2024-01-03 23:05:25+00:00,disculpen ignoranc per esto tambein aplic acciones teng inversiones tencent,negative,-1
3293,UCqgjUkTRk5AMnQVvHPJ4eog,@smazher,2024-01-03 23:32:04+00:00,caer dòl import leas esto,negative,-1
3292,UC7uMKPI3GM-xJ1AqJCA9Odw,@user-ob6un5zr2p,2024-01-03 23:35:27+00:00,preocupemonos cuand suced mientras tant segu trabaj ahorr podamos acas,positive,1
3291,UCe-JAuPg6w5KEebRdVC2xAQ,@luisgmz3120,2024-01-03 23:46:31+00:00,digas mamadas electoral falt polìt per buen intent marketing,positive,1
3290,UCAOPNGUmSd1NAQeyJ6vrP0w,@meggaproductions7487,2024-01-03 23:47:13+00:00,favor omit informacion errone incomplet ejempl com cred banc trabaj ciert valor propiedad sur nesesar pag cas suv outimaticamrnt esta basad terminos prestam obtien prestam fij pag suvir import mercad suv mont pequeñ cuot pag estab basad valor baj valor propiedad alto increment ser taxes anules senpagan propiedad,positive,1
3289,UCODgN0QQp_0StFHi2SEKhyg,@pedromartinez7915,2024-01-03 23:53:27+00:00,economì variabl brlo mejor trabaj ahorr brbuen suert brbrgracias,positive,1
3288,UCkEA0XgaGI4rXGcdc-f7Lfg,@claretgarrido1695,2024-01-03 23:54:23+00:00,poc discreciòn mism dijeron algo parecid per mercados colapsaron resintieron conflict ucran,negative,-1
3287,UC1j0n87YiZLZA4bgYdnOMBQ,@user-mp5ur6ge5p,2024-01-03 23:55:07+00:00,hol crisis crisis pequeñ vien gran crisis,negative,-1
3285,UC2aPU3W6X4EVjqbB071gH2A,@vicentefoulon6283,2024-01-03 23:57:02+00:00,hfjfjfjskdhd,positive,1
3284,UC_hrEOuqm4xl8CR58A9RLSQ,@rodrigovaldiviall,2024-01-04 00:01:17+00:00,còm pag mensual increment valor viv acas pag dep valor pactad moment compr tas fij variabl,positive,1
3283,UC1Q2MyNapBg-VdYML_twdBg,@fabianbayonacarmona3516,2024-01-04 00:03:31+00:00,muchas gracias excelent informaciòn,positive,1
3282,UCxfVxT2_8DSdVJK23mwl3Xg,@fratemartino7,2024-01-04 00:04:37+00:00,comer mism pastel veces,positive,1
3280,UCzGLNXrFqJXJi3g_smiH3KA,@georgeaziz100,2024-01-04 01:04:20+00:00,pag hipotec bas mont otorgad prèstam determin prec actual inmuebl incorrect dec prec sub pag hipotec sub sol suceder cas propietar solic prèstam adicional plusvalì bien cuestiòn,positive,1
3279,UCLNIu-q7eo7dOqxwk0iXd5A,@MolonLabeSiete,2024-01-04 01:05:08+00:00,tip interès sub bas prec viv algo suced amer europ,negative,-1
3278,UCGr89V9VrTYW8rFhaIjRXaQ,@salvaross388,2024-01-04 01:07:09+00:00,clar pued produc crisis com sol varias màsbrestados unidos dej pais propietarios pas arrendatarios brahor piensen fuer caj veràn ustedes mismos dond pued lleg economì,negative,-1
3277,UCVCofOTXqIrl5MUQN9MIpPg,@cartelcaliferos,2024-01-04 01:19:23+00:00,explicad compras cas sub valor sol pagas interes sobr valor cas mayor problem interes variabl algo mayor evit tom interes fij camb pag,positive,1
3276,UCnN1A-aj-5TagBYXdeA8QvQ,@capa7300,2024-01-04 01:58:38+00:00,gran problem negoc viviendas forzad especulaciòn posit tant empresas invierten com bancos financ lucr roz usur necesidad primar,negative,-1
3275,UCUZw4tqhYBKn3xSH2JxTdbw,@ResetIII,2024-01-04 02:06:49+00:00,crisis nac bitcoin esta nuev crisis avecin vendr camb paradigm,negative,-1
3274,UC3ZQXmLVWG3Ng9lucGVYTYw,@lugoraul1957,2024-01-04 02:38:25+00:00,jajajajaas comienz pas nad,positive,1
3272,UCVpCNfqIZxpbcafb2zjPRhg,@ElfapencioTorres-wn1em,2024-01-04 03:29:08+00:00,esos japocoreanos unos lokos buen tram,negative,-1
3271,UCefa7OScFmtBWkxnB0hZVoQ,@JcAlfaro2023,2024-01-04 03:30:45+00:00,conoc histor esta obligad repet,positive,1
3270,UCmQTlDjmkb9zgWhTxMCjloA,@nicolasortiz5395,2024-01-04 03:44:17+00:00,dic vide ciert valor propiedad moment compr tendrian tas propiedades cad creem com tasador encantar per,positive,1
3269,UCMEdhokr683zJHCqyZskpTw,@luisnorbertosalgadobautist3442,2024-01-04 04:03:04+00:00,estàn desaparec trabajadores clas medì pobres trist verdad,negative,-1
3268,UCjnkiah5X7LVbBFQOvNAdgg,@xabovar,2024-01-04 04:03:09+00:00,pas algo caòtic sàlves quien pued,positive,1
3267,UCHgQytebwm99ynXZsH5hWbw,@wilsonreyes9769,2024-01-04 04:47:47+00:00,cas mejor pag alquiler compr cas,positive,1
3266,UCbD7t2iz_8zv8HWY8xhwqxg,@BCCENGLISHLAB-ds8wk,2024-01-04 05:14:16+00:00,pur hum este canal,positive,1
3265,UCs-LE5QCo7EjHzU6s10CehQ,@boraboyvr6,2024-01-04 05:35:24+00:00,interès està explicad funcion maner compr cas hac ańos cas val com per sub pag mensual pag mensual hac pedist prestad aunqu hubier pedid prèstam interès variabl interès vare pedist prestad val inclus impuestos basados iniciales,positive,1
3264,UCkxTAv_sPB6ZfdEWqKcNDyQ,@KeysJey,2024-01-04 05:56:37+00:00,vist vide hac falt tìtul teng suficient par opinarbrbrl crisis nunc acabad precios siguen sub sueldos viv sigu siend exagerad car aunqu algo trabaj sigu siend precariobrbrval dand lecciones economì actualidad muchos precios interès valor perdid complet humanidad,negative,-1
3263,UC3h7Mt3V84HGOA2pzm_XfNw,@frangarcia1699,2024-01-04 07:06:30+00:00,per casas estàn maximos històricos,positive,1
3262,UCBZExwMv2nVRQoNpxjbnuCg,@ADRHP,2024-01-04 07:59:39+00:00,gracias compart,positive,1
3261,UCH2YMspMps6ae3SbvwCNEag,@georgedaniel8344,2024-01-04 09:16:07+00:00,bien explicad tien sentid habr còm pued blind ante posibl escenar com este,positive,1
3260,UCFDOFRlWHlTOwSjRDela2FQ,@LuisFrontanilla,2024-01-04 09:51:48+00:00,haces poll respect camb gust per com siempr gracias hacer estos videos,positive,1
3259,UCoeTm1lDIyOItTVLn22PwDg,@and_007,2024-01-04 10:16:49+00:00,ahor enti razòn especuladores par invert ladrill pued pas viv nunc baj,negative,-1
3258,UCSvkKqLGJCcF1G-glx3__MA,@JavierGarcia-hu7no,2024-01-04 11:19:33+00:00,tien prec viv sub par hipotec fijad funcion,negative,-1
3257,UCPZx9GnhS0UhHrQcSO8O4ag,@alfonsobaqueiro,2024-01-04 11:35:35+00:00,per quien san juic adqui hipotec dond cuot mensual tas interes fij,positive,1
3256,UCEEUIRwAK_5rV05qOKbB50A,@goldendark1,2024-01-04 11:47:43+00:00,este canal siempr està predic cataclismos nunc ocurren,negative,-1
3255,UC_0oieaHkx3P1YYpyhVJuOw,@yolivethgonzalez4873,2024-01-04 11:53:04+00:00,cre estamos camin crisis aqui estados unidos muchas personas estan trabaj estan trabaj dias personas tienen trabaj podran hacer pagos cas,negative,-1
3254,UCB0ILufgxq4-iCWVw575lTw,@ingberthelot4253,2024-01-04 12:16:02+00:00,estamos sometidos inmens burbuj inmobiliar cìclic burbuj jamàs desaparec sin sòl infla desinfl mercad bursàtil culp inversiònespeculaciòn inmobiliar tenemos mercados total conectados pregunt estamos ante burbuj inmobiliar pregunt cuan inflad està burbujabrvivimos falac quotlos pisos revalorizanquot entender pisos amortizan precios sòl suben culp inversiònespeculaciòn fàcil demostrablebres curios cuand compr pis fijas antigüedad hac ejempl años valoras negat bastant contradictor hech pisos revaloricen deberìan caros cotizadosbrpor otro lad pisos pasan còm coches pasan avanz porqu coch sub prec viv obvi ùltim prueb pisos revalorizaran obras nuevas serian pisos baratos mercad todos estaremos acuerd èsto absurd absurd com pisos revalorizanbrbraùn pisos suben prec èsto deb form ùnic exclus inversiònespeculacion inmobiliariabrcu alguien compr pis com inversiòn tien efectos directos prec viviendabrbr rest stock mercad compravent ofert demand sub prec comprabrbr dich pis pas ofert mercad alquiler per aquì pes aument ofert tant tener baj prec alquiler dich prec sub bàsic èsto deb rentabilidad inversiòn inmobiliar siend èsta traslad carg hipotecar complet inquilin dec paguen hipotec impuestos intereses reform hech inversiòn inicial otras palabras salg viv gratisbrbrèst provoc desequilibrios mercad inmobiliar precios deberian balancears segùn muev dich stock mercad otro hac todos precios suben artificial par inept inversor salg rentablebr brse podrì habl tambièn fluj demand alquiler compr compr alquiler funciòn prec està inflad moment per com precios mercad inmobiliar siguen ofert demand com demostrad dich fluj tien tant influenciabrbrfinal par enti tenemos problem inversiòn ejemplobralguien hipotec pon pis alquiler recordemos necesar par regalen pis pues ahor gobiern construy tant viv sub tant ofert hac baj prec alquiler creeis inversor bajar prec avanz qued demostrad tenemos problem ofert demand sin inversiòn inmobiliariabrcab dec constru viv nuev soluciòn mercad actual precis inversiòn inmobiliar constru par precios viv nuev actual pisos habitaciòn ùtil primer erradic prohib inversiòn inmobiliar par prec viv ajust salar med net paìs lueg construyes funciòn necesidades realesdemand orgàn par demand artificial inversoresespeculadores hac aliment burbujabrs escuc demasiad com inversores dicen gracias ellos pisos alquiler soluciòn problemas mercad inmobiliar cuànd realidad ellos problem escasez viv exces inversoresespeculadores dec foment inversiòn inmobiliar ahor soluciòn com querer apag fueg lanzallamasbrpar quien quier dec tod negoc requ rentabilidad par justific inflar prec sep quien inviert viv construid sòl trasladad ofert mercad compr alquiler infla ambos mercados haber cread ofert bàsic dedic desequilibr inflar prec viviendabrbrlos efectos sociedad burbuj gravìsimosbrbrl med edad emancipaciòn està años consecuencias sonbrbr natalidad suelos sigu cayendobr tas suicidios menores disparadabrbrs par med edad segu sub quien teng ahor entre tener edad med emancipaciòn años pobres acaben nacer tener edad med emancipaciòn alrededor años obvi èsto agravar efectos natalidad tas suicidios llev sociedad colapsobral final pensiones pag quièn dig habr quien pagu pensiones cotiz pensiones quotcomplementariasquot form rent quedar poblaciòn alquilàrsel tod generaciòn plagad ineptos cortoplacistas egoistas ruines cìnicosbrcom quièn inviert especul cort miras èsto solucion buen ser simplement par invert especul deshacers todas viviendas necesiten par vivirbrbrpor tant sòl opcionesbr malas guerr civilbr mediant leyes erradiquen prohìban inversiòn especulaciòn inmobiliariabrbàs normasbr limit nùmer propiedades posesiòn lìmites territoriales dec españ ellas mism comunidad mism provinc sol ciudadbr prohibid poner alquiler pis cual estès hipotecad com màxim limit alquiler valor hipotecabr ningun empres entidad financier bancar pueden tener pisos propiedad excepciòn constructorasbr ningùn extranjer pued compr pis tien contr trabaj españ empres propiedad famil suy hast segund gradobr prohib apps tip quieres prohib sac puedes sencill inclu mism marc regulator hoteles ser com prohib encubiertamentebrbres ùnic maner acab inmens burbuj inmobiliar cìclic vivimos èsto algo total necesar par evit colaps sociedad guerr civil hechos cuales seas culpabl burbuj vamos sal todos malparadosbrbrd todas formas teng clar estàs leyes veràn organismos pueden influenc prec viv quieren èsta contr car mejorbrbr inmobiliarias cobran porcentaj valor transacciòn contr car mejorbrconstructoras sab ahor vender nad altos precios intereses construcciòn viv nuev parad sec par asegurars estall burbuj com pas bancos contr car viv diner pides banc tant intereses pagaràsbr gobiern èste mejor cambiad form calcul impuestos basaron valor referenc direct fijad màximos igual alquiler par asegurars cuand desinfl burbuj estad sig cobr ellos digan maravill esta premis entenderèis estad qui prec viv bajebrbrpor tant ùnic soluciòn guerr civil llev sociedad colaps ooooo mantener inmens burbuj inmobiliar cìclic provoc recesiones inversores especuladores desgrac familias enteras pierdan tod form cìclic bren otras palabras errar prohib inversiòn inmobiliar implicarì perdidas cort plaz inversoresespeculadores per med larg plaz tod sociedad ver beneficiad incluidos inversores viv asequibl par todos reduc edad med emancipaciòn mejor natalidad disminuy tas suicidiosbrbrfinal quier remarc obvi vienen mayores rebajas inmobiliarias histor porquebrbr venimos rècord històr intereses bajos inclus negativosbr hemos tenid subid tipos ràpid historiabr vamos directos tipos màximos històricos desd exist eur venimos tipos negativos signif tenemos super tipos par reequilibr economì recorrid par segu sub tipos hast mediados estamos bat rècord histor quiebras empresasbr vamos tas par històricabrbrsab viv amortiz revaloriz precios deberìan inferiores camb iguales superiores breves habr form tap nad par històr desembocar mayores rebajas inmobiliarias histor mayor tas suicidios gent viv historiabrbresper quotinversoresespeculadoresquot reflexionen ser sobr dònd vamos porqu verdad aguard futur negr todos errad inversiònespeculaciòn inmobiliariabrbrl viv par viv par invert llam quotviviendaquot quotinvirtiendaquot,negative,-1
3253,UCHFVeqGM8TWyEcW27YbzynQ,@patrickgalvezpots,2024-01-04 12:56:14+00:00,imposiblenoviembr elecciones nunc jamas permitir crisis imprimiràn trillones par salv teng salv agarr fuert tengas,negative,-1
3252,UCHFVeqGM8TWyEcW27YbzynQ,@patrickgalvezpots,2024-01-04 13:00:57+00:00,acab guard este vide volv noviembr sol par cagarm ris pobres dicen criptos estaf hav staying poor barats,positive,1
3251,UC_GWDxqAPEiSJnyeKj5bGdg,@juanmanuelpasquali5844,2024-01-04 13:04:21+00:00,menos desd vienen dic mism vien quotcaid mundialquot quotel gran resetquot algun segur cuand pas dec quott dijequot jaajajajajaajaaaajajajjaajajajajajajaj hech este canal deb tener com videos mism nunc pas nad todav obvi algun pas per hacer futurolog mmmmm,positive,1
3250,UCWW_Dky_Gq9LsLS7InYJOQw,@rosadaza3942,2024-01-04 13:23:07+00:00,mùsic vide està alta estoy hac mayor,positive,1
3248,UCqivP3VHqdT4c0pzfz4RXJw,@mistertuercas3853,2024-01-04 14:06:20+00:00,per este fumad informacion alarm,positive,1
3247,UC_43x7VW94hHhjZhkZAVBbA,@BorleskineHills,2024-01-04 14:47:18+00:00,trem filtr ahor suenan graves antes,positive,1
3246,UCspQ9a5BRCmySwRO6Og9YEw,@amh8105,2024-01-04 14:48:35+00:00,podrìais hacer estos vìdeos mùsic fond tip misiòn imposibl distra bastant està cont narraciòn,positive,1
3245,UCsKlhW95WnxGWHztX6jc-pg,@eduardoromero1953,2024-01-04 15:22:22+00:00,par estudiamos economì estos vìdeos gran ayud par entender,positive,1
3244,UCIUm8PQg2lVUlo4hpdgCaRg,@Sharastrosa,2024-01-04 15:47:48+00:00,narrador mùsic fond mediocr,positive,1
3243,UCVEfo_m0jAg-DyOyfqmQStg,@laurainoscencio8802,2024-01-04 16:00:05+00:00,buen informacion,negative,-1
3240,UCl4GHxsEEeQWaAJfukJTMmw,@SISICOMOSEA,2024-01-04 16:14:57+00:00,poc sabes,positive,1
3239,UC638tL-_uc4vZW4fryBmNnQ,@mariapachon3851,2024-01-04 16:18:50+00:00,prec viv aument pag mensual hipotec tambien aumentar hipotecas conozc sol dependen cuant diner prest banc tas import prec viv sub baj,negative,-1
3238,UC7qYcArvHEHSyrR44nLWkCg,@koburk,2024-01-04 16:36:07+00:00,comentar,negative,-1
3237,UCeV-jDv-DFmujp9seA7-lqQ,@Julioecs.,2024-01-04 16:50:37+00:00,este canal cad vide sac negat,negative,-1
3236,UC9YkfOTSqiA05FovtsE_wJQ,@luisdelafuente6805,2024-01-04 16:54:48+00:00,opiniòn disrupt esta posibl nuev crisis cre tant prec viv com interès desorbitad tengamos pag ellas par evit inflaciòn desboqu com pas pasad ofert viv construid nuev actual inferior pued hacer precios caigan otro lad increment prec mismas pued cre circul vicios hag insostenibl tasas interès inflaciòn cercanos com tenìan acostumbrados,negative,-1
3235,UCyophjyEDlTDmkfQDOheDow,@knycol08,2024-01-04 17:43:03+00:00,esta buen per mezclas info hipotecas suprim fueron eliminadas nivel mundial bancos asegurador reaseguradoras precavidos adelant antes daban casas hast personas ingresos ahor debes mostr muchos requisitos crisis ahor imprim diner distr siniestr,negative,-1
3234,UCPbfNGdNLZQ2L21zqeCRBeA,@Petalo32,2024-01-04 18:11:25+00:00,buenisim clas economì opiniòn mercad inmobiliar colapsar debid bajas tasas interès tipos fijos otorgaron durant pandem perm personas puedan pag hipotecas mayor dificultad ademàs emple està fuert,positive,1
3233,UCgYozorC7w5lWaAKuXqXL7g,@Tolque,2024-01-04 18:19:08+00:00,este vide ser com tod ser hum crisis pas pronostic,negative,-1
3232,UCbo5ftAam-dB_tDrq5M4QhA,@juaneramirez3350,2024-01-04 18:56:39+00:00,vend finales brel piens sub,positive,1
3231,UCEtRTez2fFlYMmeJqUXw3eg,@gonzalogallego5885,2024-01-04 20:00:01+00:00,mejor opciòn crèd hipotecar leasing habitacional tasas interès fijas,negative,-1
3230,UCfPiTi6c3q6umaHNnEJpTXw,@hardnandez,2024-01-04 20:08:19+00:00,pas nad sigan compr,positive,1
3229,UCM9_9y8lc7sq0hA5mzpPnbQ,@raydavid7741,2024-01-04 20:46:45+00:00,sencill baj interès suben casas sub interès mism guebonadalas casas estàn caras sol qued export drog,positive,1
3228,UCGA-31ceXybWmI8KyyOU70A,@abebol,2024-01-04 21:08:25+00:00,siend canal español tod informas sobr eeuu sobr españ,positive,1
3227,UCq1nisCm4FUJZI3uD8mQS-Q,@miguelacosta9522,2024-01-04 21:44:08+00:00,anàlisis tien varios errores ellos interès sobr valor mercad viv sin mont prèstam pag mensual camb viv sub prec pag mensual banc mism durant tod prstam,positive,1
3226,UCj2Ga5awzQwpovVv34lBSlQ,@abelhernandez-estudillo8620,2024-01-04 21:45:58+00:00,famil compr cas porqu ellos califican par tener hipotec ellos saben cual ser pag mensual hech prec casas sig sub despuès ellos compraron cas afect nad pag mensual porqu prec cas compraron pued camb valor cas famil tien equity problem razòn cual pagos mensuales subieron famosos prèstamos ninj otros prèstamos intereses ajustables qui dec cuand compraron cas ellos tenìan ejempl interès lueg intereses subieron hiz pagos mensuales fueran nubes razòn cual much gent podì segu hac pagos banc tip prèstamos cas inexistentes,positive,1
3225,UCbNph5GDctxryeNBoPWRdmA,@miltonhanoybreasoto592,2024-01-04 22:01:50+00:00,buen,negative,-1
3224,UCs51dNwfgI1JErR0LMVEWIg,@Senamorado04,2024-01-04 23:06:49+00:00,serì mejor compr plat ped prèstamos much gent tien proporciones hacen,positive,1
3223,UCr9x8eh28-PGZdCFhdX8vqQ,@joseridaorodrigo8228,2024-01-05 00:16:24+00:00,crack pas crisis econòm grav absolut monstruos debid quebrlos gobiernos decidieron dej import par favorecer industrias nacionales brcrisis gobiernos impidieron comerc internacional infinitamenbrt menos grav tod empez baj tipos interès nobrlos bajen ahor problem ofert inmobiliar suficient gobiern labrestimul liber suel pùblic subcontrat construcciòn viv pùblic brun crisis econòm requ unas condiciones dadas gran mayorì veces sonbrevitables,negative,-1
3222,UCr9x8eh28-PGZdCFhdX8vqQ,@joseridaorodrigo8228,2024-01-05 00:19:22+00:00,felicidades canal,positive,1
3221,UCAdyUL2SoaJSgjQJ_ktrYLw,@artpastorette4547,2024-01-05 01:41:47+00:00,esto sient valor casas controlan interès nacional sabes hablas,positive,1
3220,UCD7cqp8ulWqjEmJSjcUMOyg,@albertobarrera3448,2024-01-05 03:12:48+00:00,ser traged par millones personas luchan par pag casas ser oportunidad par personas cuentan capital par compr bienes raises,negative,-1
3219,UC_BN9XCQNZV6jct-MlAroHg,@nestorhernandez2303,2024-01-05 03:54:45+00:00,habìan dich recesiòn,negative,-1
